userid,date,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q100,age,gender
a4ef7f1bffac6caeb26431842b17afd9,2012-02-20,4,1,2,4,5,5,1,1,1,2,4,1,2,2,5,2,1,4,5,1,1,25.45,0
86127afabcd072c96123bd36fcce57d4,2009-02-25,4,2,4,4,4,3,1,5,1,4,3,3,3,2,4,5,3,1,3,1,2,39.82,0
74aeaebef664387a52279ba3d6bd5f8c,2010-04-18,4,3,5,2,5,4,2,2,3,5,5,2,1,2,4,4,4,2,2,1,2,24.55,1
8e38423b379d49fe6764b7d1afe66f7c,2009-08-01,5,2,4,3,4,4,2,2,2,5,4,3,4,2,4,5,3,1,4,1,2,27.51,1
3ba229ce0bb2e789f86ee1d922a29b22,2011-06-12,4,3,4,2,4,5,1,3,2,4,4,3,4,2,4,4,2,2,5,3,2,34.75,0
e6c3496df639a5b8c67ff8746c6d6b9e,2009-10-31,4,4,3,2,3,3,1,3,2,4,2,5,1,4,3,5,3,2,2,3,3,26.89,0
c74c2d2fb42a40721ba4945115eec232,2009-07-24,2,2,2,4,5,4,1,3,1,4,4,2,5,3,2,2,2,2,5,4,2,28.6,0
6e5db88bfdb92853514551138f614021,2009-10-23,4,4,4,3,4,5,2,2,3,5,4,4,4,1,4,4,4,1,3,3,3,21.86,1
8ba4fe923cb820b08f01ae1f6abf1e3c,2009-01-19,5,1,5,4,5,5,1,2,1,5,5,1,5,1,4,4,1,1,5,1,1,26.08,0
5a0a017c055903c3675fc72584e45c4b,2010-02-23,5,4,3,4,4,3,2,5,1,2,3,2,4,4,4,5,3,4,4,2,3,27.46,1
9bac048c8d310a41f0a9b1bcf1387163,2010-07-21,5,4,4,2,4,3,1,1,4,4,4,4,4,2,2,1,2,2,2,1,1,38.3,1
229d31362ce35d3bb75f0183f224206f,2009-12-21,5,3,5,1,3,4,2,4,3,4,3,4,3,2,2,4,5,2,3,3,1,25.21,1
031bbcb6347a1630231c92220ca2eaad,2009-10-07,5,1,3,1,4,5,3,2,1,5,4,3,5,4,4,5,5,3,5,1,1,26.54,1
3ec7e19ee879ac3d6da4dfe7fcc4f8cb,2009-10-28,5,4,4,4,5,5,3,3,3,5,5,3,4,2,3,5,2,3,4,4,2,26.53,1
5b05740902ec7bce232d9b6ddc63227f,2010-01-13,4,4,2,2,3,2,5,5,4,3,4,3,3,4,2,5,5,3,1,2,5,25.23,1
ff141ea9f150bff1e15c68f2fdf75a5f,2010-01-02,4,1,3,4,5,4,2,1,1,4,4,2,4,3,4,4,1,1,5,1,2,35.09,1
bafa10577eb3105b9e0948fb8c134aed,2009-12-19,5,4,4,1,4,4,5,4,1,4,3,3,4,2,4,4,4,2,2,3,2,26.29,1
48fbefaaa30d04cda4740c5f594a9906,2009-11-01,4,4,5,2,5,1,2,5,5,5,4,4,2,2,2,4,4,3,2,4,3,26.58,0
90890cf10bcde6110c52471c0545e428,2009-11-27,5,3,2,2,4,4,1,2,2,4,4,2,4,4,3,5,3,2,4,2,2,25.19,0
a4fabbd1e1120777e57521a290cf0a81,2010-05-02,4,1,2,2,4,4,5,5,1,2,2,3,4,4,3,2,4,3,4,2,3,26.46,1
f769cb0f40536c9e5c1ef19fc798c9ce,2010-05-07,4,1,3,2,4,5,1,4,2,4,4,1,4,3,2,4,1,1,5,1,2,29.21,0
3dbc59ad1cd805c93b4d82e162841300,2010-02-03,5,4,2,3,4,4,2,3,4,1,4,3,4,5,4,5,4,4,2,2,2,28.34,1
fd058f3cefa3dea5fbc7fb36570a3741,2009-06-09,4,2,4,2,4,4,1,5,3,3,4,3,3,5,4,5,1,2,5,4,2,26.54,0
286fce4123a4beb39e87551e0d9e7bce,2011-01-04,3,1,3,1,5,3,1,1,1,4,2,1,5,4,4,3,3,1,5,1,3,23.64,1
9f88d73100aae3de5bc1b2ea3532ef93,2009-10-18,5,4,4,1,4,3,1,2,3,4,4,3,4,1,4,5,2,1,4,3,4,26.84,1
dbbb2da9803c2afa099d5ea5717a4cd4,2010-04-02,4,3,4,1,3,3,1,3,4,4,3,5,1,2,4,3,5,2,1,2,3,35.72,1
33100a09bd4d1d6e97597af231b62031,2009-10-07,5,5,5,3,5,3,5,2,3,4,5,1,1,2,4,4,2,1,3,3,1,31.53,1
685fc3a09c65676e916afda3adce76cc,2009-04-30,4,1,4,4,4,5,1,3,1,4,4,2,5,2,2,2,2,2,4,2,1,33.76,0
194f8d0e47411139db73999e28f05456,2010-02-03,3,4,4,4,3,4,2,3,2,4,4,4,4,2,3,2,4,2,2,3,3,26.46,0
31fc0666315ae31ece2a99e9b0c0441b,2010-01-17,4,2,1,1,4,4,2,2,1,2,2,4,3,2,4,2,4,4,2,2,4,29.11,1
83887a1cb4e597398ef09c9e0167d9d3,2010-04-15,5,2,3,2,5,4,3,3,1,2,4,3,3,4,5,5,2,3,4,3,3,30.41,1
7582ef6dae567d5f67eb00e79f023576,2009-08-28,5,1,2,2,4,4,1,2,1,3,4,4,4,5,4,5,4,1,2,3,1,30.34,1
38529cf91caad2a5435bfbb748460858,2009-11-30,5,4,1,1,4,3,3,1,4,1,4,5,5,5,5,5,1,4,5,2,4,23.44,0
161e4e30f3c6e168a8bad1d92cccfe3b,2009-05-22,4,3,3,4,5,3,4,1,1,4,4,2,3,2,5,4,3,2,2,2,2,21.33,0
0d140bcb814902164e9072c2c6f8aff2,2011-08-27,5,1,1,2,5,4,1,3,1,3,5,2,4,4,4,5,1,3,5,2,1,21.8,1
dda0a9ddce3dc8dffeca06ae7f2c4254,2010-07-28,1,4,5,5,5,3,5,1,3,5,5,2,4,1,5,1,4,1,5,1,4,24.38,0
9ce515b5bac3721c43012c2c1ba8d6ce,2009-08-17,5,2,5,3,4,4,2,4,2,5,4,2,4,2,4,4,2,1,4,2,1,30.51,0
0ccb707f006ae3953e22f6d64a9af13a,2009-11-28,4,4,2,2,4,5,2,4,2,4,4,4,3,3,3,4,2,4,4,1,2,21.64,0
3095ded756f661d81a07f15a5b31e0a4,2011-03-29,5,1,4,1,4,5,1,4,4,4,5,4,5,2,4,5,4,2,2,4,5,21.91,0
00bbe46ea3b56bd0ad78511dd07af2d9,2009-06-15,5,2,4,1,5,3,1,2,1,5,5,2,2,2,5,4,1,1,3,1,3,31.49,1
102153603dd54d021037c6cdc007c29c,2010-12-15,2,2,2,2,4,4,2,3,2,4,4,2,4,3,4,1,3,2,3,2,2,30.92,1
f929fdea975fd12928d11d5f941f7ff1,2012-01-13,4,2,3,1,4,4,1,4,1,4,4,1,2,4,4,3,2,1,4,1,2,29.85,1
2163a79d9f61cb9b316051c6e0bccddf,2010-01-08,5,3,2,4,3,4,1,4,3,3,2,4,4,4,3,5,4,3,3,3,3,22.18,1
0336ec803f95985c42a43af015266195,2010-11-30,5,5,4,5,5,1,2,1,1,4,5,1,4,3,4,5,2,2,4,1,2,24.24,0
7a3011e1ae5e3262b15b01acec773d28,2010-01-13,5,4,3,1,3,5,3,5,3,3,3,5,3,5,5,5,5,5,1,3,4,44.53,1
123cc83827289d2a2ad87e62babc01c6,2009-04-10,5,5,4,1,3,1,1,4,5,1,3,4,1,2,1,5,4,4,1,2,4,25.32,0
89707500cb545ffdb5de723eaff9cc64,2012-04-17,4,2,4,2,5,2,1,2,4,4,5,5,4,4,5,4,1,2,5,1,1,27.88,0
b00a29970941b5aae88fa7ce380ad5d4,2010-01-03,4,2,4,3,4,4,1,2,2,4,4,3,4,3,4,4,4,1,4,3,1,23.25,0
3969e01f33cb9139f2b4981e55b5114e,2010-02-08,2,3,3,2,3,4,3,2,2,5,5,1,4,2,3,3,2,2,2,3,1,35.22,1
049720d6b1fa9cf6d0c9c7e8f117dd3b,2010-05-31,5,3,2,5,4,3,4,4,1,4,3,4,4,5,3,5,4,4,4,3,2,31.63,1
ac5693e708fbf6abe4b8c0119a4ba7a8,2012-04-14,5,4,3,1,3,2,1,4,3,3,2,4,3,3,4,4,2,3,3,2,2,25.1,0
d048f7c3d1c4f965836bdf31e25b2a6d,2009-08-30,4,2,3,1,5,4,1,1,3,2,5,2,4,3,4,3,3,3,5,1,3,26.15,0
68046da17705d2a0b1db305241a3b090,2010-03-15,4,1,2,1,5,5,1,3,1,4,4,2,4,3,4,3,4,1,3,3,2,33.38,1
213be3d681ba258da8010b966bb98d3a,2009-04-18,4,2,4,1,4,4,1,2,3,3,2,1,5,5,3,1,5,1,2,2,3,32.45,1
179fe2ab699d0418a0ac5c7b4398c61a,2009-10-26,5,4,2,1,4,4,1,1,2,4,4,2,3,2,2,5,4,2,3,1,4,23.93,1
c4098bd478b00b883d2d76644913feae,2009-02-16,5,3,5,2,4,4,2,4,3,4,4,4,4,3,3,4,3,2,3,2,3,48.01,1
ba32513645f7f9c6478225fbb81ec73b,2010-06-02,4,4,4,3,4,3,1,2,1,5,3,4,3,2,4,3,3,1,4,4,1,29.97,1
c79d122b81907196fa43ce1b34e51b22,2009-09-23,4,1,5,4,4,2,3,3,1,4,4,2,4,2,2,4,3,2,3,4,2,26.44,1
9d5026156bac9365b6532f6d8731857c,2009-09-18,4,3,4,1,4,4,2,4,1,5,4,3,5,4,4,1,3,1,4,1,2,35.88,0
4c6c76fcd90ce9a8ae0ba09aabbebf1d,2010-12-08,5,1,3,1,4,2,4,4,2,4,1,4,4,4,3,5,3,3,4,4,4,42.92,1
96888e8dd943df901a0e5a94a1ebb18a,2009-09-29,5,3,5,1,4,3,1,5,2,3,4,3,5,4,1,5,5,4,5,4,4,26.14,0
1b49e6e22e331d1cfde7c60a14603e29,2009-08-26,5,3,3,4,2,3,3,4,2,2,2,2,2,4,2,4,4,5,2,4,4,39.42,0
1d185cd90cd2571ade0bf3cadf264a79,2009-11-12,5,1,5,2,4,4,2,3,1,4,5,3,3,3,3,5,3,2,4,3,1,27.57,0
b50d39c9916d0ea5744ea5c83dcae0e3,2009-04-15,4,2,5,3,5,3,3,2,1,2,4,3,5,4,4,4,2,2,2,1,2,26.33,0
4b4c3f3ab3bb4ac972d93cd82ac0a10a,2009-09-04,5,4,3,1,3,3,2,4,5,4,5,5,2,3,2,3,4,1,1,3,3,24.4,1
aa262c746ef02f262d047d294bc9d651,2009-07-22,5,3,3,2,4,5,1,4,1,4,4,3,5,4,4,5,2,3,4,3,2,30.9,1
b5e8cd63002fd79b857edac9a9ec3137,2009-04-18,4,3,2,4,1,3,3,5,2,2,3,2,4,5,2,4,2,4,2,4,3,46.21,1
a5612e310494adad357af09b8ee1857f,2009-11-07,5,3,2,5,5,4,1,5,2,4,4,2,4,2,2,4,5,1,2,4,5,24.24,1
a2feb6d91ec5f0aa488bd4ddf8b03c39,2010-10-08,4,4,5,1,5,5,1,2,1,5,5,1,3,1,4,4,1,1,5,2,1,23.63,0
1df0c5f26db7fe5af3cab4e88e8beef2,2010-07-15,4,1,5,3,3,3,2,1,1,3,5,1,3,2,3,5,1,2,5,1,1,21.82,1
e44079fe8eb9c0b959820ca9cd1d2e3c,2009-02-03,4,1,2,2,4,4,2,2,2,3,4,1,5,4,4,5,1,4,5,1,4,27.89,1
06237cf80d859ff3a31a8d4afed64372,2009-09-23,5,3,5,4,3,4,1,5,2,2,3,3,2,4,3,5,3,2,1,2,5,26.93,0
da92f4fa03536217e94499384d935d9f,2009-08-27,4,5,2,1,3,5,2,5,3,3,3,4,3,3,2,4,4,2,2,3,3,25.42,0
54d5752f9d3593d86cceee5e653fdde6,2010-03-25,4,1,4,1,4,5,1,1,1,2,5,1,5,4,4,4,1,2,5,1,1,26.51,1
4e8e81a2bd73d1eee1d99b9e228a6568,2009-08-25,2,3,4,4,4,4,3,2,3,4,3,4,4,3,4,2,4,1,3,4,3,20.13,1
47944797ba7f283a0aabeb3dcb15b868,2011-06-09,5,4,3,3,5,3,2,4,1,4,4,5,3,2,4,3,4,1,2,1,2,24.7,1
e39baa2b37dba798c19d71d904626a00,2010-08-16,5,1,4,1,3,4,2,2,1,2,1,5,3,4,4,4,3,3,2,3,2,21.43,1
491e58c4016c30f4d9b6e21b302ed1e6,2010-03-03,5,4,3,3,5,4,2,1,1,3,4,3,3,1,5,4,4,2,2,1,5,22.2,1
b5da2b6dfc6cdabc11beea4617ccc22b,2010-02-26,5,1,4,2,3,4,1,2,1,4,4,3,2,2,2,4,3,2,5,3,2,27.42,0
7cf29f79f49ad4252c0764a7b756ee1e,2009-07-22,2,1,2,1,4,4,3,2,1,4,4,2,4,2,4,1,4,2,4,3,2,27.47,1
c6f3dc8c439269d96971cb9683401a8b,2009-03-01,5,2,4,2,3,4,2,4,1,3,2,4,4,4,2,5,5,2,2,3,3,24.52,0
332fb1f0317cbcfc930aa0f04cba8876,2010-07-10,5,4,4,1,4,5,1,4,2,4,3,4,2,5,5,5,3,5,1,1,4,32.54,1
c74ea994c194b095aeaaecc657f1fc8c,2012-01-04,5,1,4,3,3,4,3,4,1,5,3,1,5,1,2,4,3,1,4,4,1,24.29,1
82793b8fbd1f3db0491641739cd77cd9,2009-12-19,4,4,3,2,4,4,2,2,1,2,4,2,3,4,4,4,1,1,4,2,2,28.23,0
0cd5b95bbb684a2b46334d0d567dde46,2010-02-01,5,1,4,2,4,4,3,3,1,4,4,1,5,4,3,4,2,3,4,1,1,30.44,0
494928e3f3a2883485b5b914760735fe,2009-02-23,5,5,4,2,2,3,2,5,3,2,5,5,5,5,1,5,5,4,2,4,4,35.37,0
6244eff96af135385b71d226fd8551fe,2010-06-27,5,3,3,2,4,3,2,4,2,4,3,3,4,3,3,2,5,3,2,3,3,23.62,1
339e4833ec44059f01d461a62509b8a7,2011-04-01,5,2,3,3,2,4,1,4,2,2,3,2,4,4,2,5,4,3,2,4,2,24.77,1
86b7ab123ecba4e4c4c6f6228a2b44e3,2009-03-11,5,4,4,1,5,5,1,2,1,5,4,2,4,2,4,4,2,2,4,1,4,58.84,0
4ac7d31b7ef480c9ea14ea1886277a78,2009-06-12,5,3,5,1,3,5,1,4,1,5,4,2,3,1,2,4,4,1,3,2,1,26.6,0
f7a044bf779033848355efa5dc14418f,2010-01-19,5,2,2,1,2,4,3,5,3,5,1,3,3,3,2,5,4,1,3,3,4,26.72,1
a8b5d1c98b5b47dc562ff9668ec04c32,2009-12-09,5,3,3,1,4,5,1,3,1,5,4,2,4,2,2,5,5,1,4,3,3,21.65,1
5dd0fb301a6ede7d7e0d6ea1e7651361,2009-10-03,5,3,4,1,4,3,2,4,3,4,5,5,5,4,4,4,2,1,5,4,1,29.91,1
09c3135430f8ec3126eb145e5bafbc63,2010-03-22,4,4,5,3,5,5,4,2,3,4,4,3,3,2,3,2,4,2,2,3,1,24.68,1
2d3055cc0979e18c0fc89c3aabe2e57a,2010-02-04,5,4,1,4,4,4,1,4,2,1,4,2,2,1,4,5,2,4,2,1,4,25.46,0
b4b464ec82a62a4a9aea43546e3025d5,2009-12-01,4,3,4,2,4,4,3,2,2,4,3,4,4,3,2,4,4,2,4,3,4,22.76,0
9b2703c616172e10d919ee297084c639,2010-01-29,5,1,5,2,3,4,2,1,1,5,5,2,4,3,2,4,3,1,5,1,1,25.59,1
71c222dc5a13276f859ec75e73bb96bd,2009-06-12,4,4,3,2,3,5,2,2,1,4,3,3,2,3,2,4,4,1,2,2,4,25.72,1
7d4d3f3ad3e14b5d3b93f0a927a70eaf,2010-03-09,1,5,1,2,1,1,3,4,5,1,2,5,1,4,1,2,5,5,1,3,5,19.81,0
2d1d3dd14f925acd7c1e91826e00ec23,2009-08-04,4,1,4,3,3,4,2,4,1,2,2,1,2,3,3,5,4,3,3,4,3,26.01,0
40579bdfcb08028ded135c52bbf85277,2009-04-13,5,2,3,3,5,5,4,2,1,4,5,1,5,2,5,4,4,1,4,1,1,24.16,1
80fcdb19d134f4f07a85c2f66541101c,2009-09-04,4,4,4,1,4,3,1,3,2,5,4,1,4,2,4,5,3,1,4,3,1,24.72,0
f56b6254ece4f0433fc610ea305b481c,2009-02-17,4,4,2,4,5,5,4,4,4,3,4,3,4,4,4,2,4,4,4,3,2,50.62,1
cad05a44493b22319872dbdd87da0d03,2009-11-08,5,2,1,3,3,5,4,5,1,2,1,1,4,5,2,3,5,5,2,2,3,47.8,0
66816faeb0c153358a75821b98f06e17,2009-03-02,5,3,3,1,4,2,3,4,2,2,2,4,3,4,3,5,4,4,2,3,5,37.51,1
62424b04d436402647b6a35c386183bf,2009-06-14,5,2,2,2,4,3,2,4,2,2,4,2,3,4,3,5,2,2,3,2,2,25.01,0
a1ba400afe37896311ad3b91657d8376,2009-10-18,3,1,2,2,4,4,3,1,1,4,4,3,3,4,4,2,2,4,3,1,2,27.33,1
ee51581b31f99f15ae5128505d01f944,2010-11-17,5,3,2,4,3,4,2,4,1,4,1,5,4,4,2,5,5,4,1,4,4,37.21,1
b636499f956082f0c3fdced532b777c1,2010-07-27,5,2,2,1,3,3,3,4,4,4,2,5,2,3,3,4,3,2,2,3,4,21.64,1
60ceebb97195c1a6895e3b03d0595800,2009-08-21,3,5,3,3,5,4,3,3,1,4,5,2,4,3,5,3,3,1,3,2,1,42.89,1
7f7b8fe21382f419f07ffa4c7cc7f1fe,2009-10-03,5,2,4,1,4,5,3,3,1,4,4,2,2,2,1,5,2,1,4,2,1,33.62,1
f86829eb32199320bbb872f77c3baeae,2010-02-19,2,2,2,2,4,4,3,4,1,2,2,5,4,4,4,5,4,5,2,3,4,30.87,0
317225c45461f66c2521d7156093f671,2009-01-30,2,2,3,5,5,3,2,1,5,3,5,1,2,3,5,1,1,3,5,1,3,25.67,0
87b923d580b491683a6458e6d376d6fa,2010-07-28,5,2,4,2,4,3,1,4,5,2,4,3,2,4,4,5,4,4,4,1,4,26.23,0
eeb4f7ce075b78544f7b671d57c74e58,2010-04-06,5,4,5,2,4,3,2,2,3,4,5,1,2,1,3,4,1,1,4,2,4,24.41,0
886d5492fdec61eb1845654b2733bd42,2009-06-28,4,1,5,2,5,5,3,2,2,4,3,1,4,2,3,2,2,1,5,2,2,24.82,1
3dc93e5c4733893d7a92fcf00195024a,2010-02-23,5,3,4,4,5,4,1,3,1,4,5,3,2,4,5,5,3,1,2,2,3,21.53,1
489704c6fe6993174f34f5e772cc4c49,2010-07-21,5,4,1,1,4,3,2,4,1,3,2,4,4,5,4,4,3,3,4,3,2,36.63,1
01524fea75ed1d6ba3cb7dee82a12922,2009-03-20,5,3,5,1,4,3,1,3,3,4,4,4,2,2,4,4,3,3,2,2,5,36.46,1
80545d578506660bd99f7edaa9296657,2009-02-28,3,4,2,3,5,2,4,2,3,3,4,2,2,4,4,3,2,3,4,2,3,35.47,1
8715c6c0bb943ce740dde00bea25b412,2009-03-06,5,4,5,2,3,2,1,4,5,5,5,1,5,1,4,5,1,2,1,3,1,27.34,0
f85ef5c3077c30170063e6fb9f199666,2010-10-19,4,4,4,2,4,3,3,5,4,4,4,3,5,5,4,5,5,2,5,3,4,21.66,0
f01f84ba3148d8152d98b3730b567d1b,2009-11-09,5,1,2,1,4,3,1,4,1,5,4,2,5,2,5,5,3,1,5,3,1,25.83,0
52df712a4ef7a712ad06f2a88a856d82,2009-11-28,5,2,4,1,4,3,2,5,2,2,4,3,5,4,2,5,4,3,4,2,3,27.49,0
7991f73f22600e712b29b15e70d8e8a6,2009-02-11,3,4,5,3,3,4,2,2,1,4,1,4,3,1,4,5,5,1,1,1,4,34.64,1
ad304f378821fd67eec266122389c2d1,2009-07-25,5,4,2,4,3,3,3,4,3,2,2,4,3,5,3,5,4,4,3,4,5,23.63,1
552bd5f36bc3a3cf0a34cdc12d04f62e,2009-08-13,4,4,2,4,4,4,1,5,1,4,4,2,4,4,5,3,4,2,3,1,2,38.82,1
baebe019dd0f49d9c81950e1fb03ffd6,2009-10-09,5,2,4,4,4,2,1,4,4,3,4,2,3,4,3,5,2,4,4,4,4,23.06,0
cac015cf02a9f5a13d137f611a7c21bd,2009-12-23,4,2,4,2,4,5,2,2,1,4,4,2,4,2,4,5,1,1,4,2,2,25.97,0
16d0f50812769d9534b4ae7eae71c31f,2010-12-05,5,4,5,2,4,3,1,3,4,4,4,4,2,4,4,4,4,3,3,2,2,23.13,0
39198e41389ef748e8b403224da31c50,2009-08-02,5,4,5,2,4,3,3,4,2,5,5,2,4,2,2,4,4,1,2,3,2,23.16,1
dd12fe32494b9ece5e41cb9e2e8e8237,2010-05-05,5,2,4,5,4,4,2,5,1,4,2,2,5,2,1,5,2,4,2,2,4,30.28,0
1eab97884d908c393c50a39ebb92b477,2010-01-13,5,5,3,1,4,1,3,1,1,1,1,4,3,3,4,3,4,3,2,3,1,31.45,1
0da82bfd2923e39e648710c3a8bb2944,2009-03-28,3,5,2,1,4,4,4,3,1,4,2,5,5,5,3,3,5,3,1,1,4,38.36,1
c2ad94fc2d6bcef12ee1ced7d1258b10,2010-10-24,4,2,5,5,5,3,3,2,3,4,5,2,3,4,5,3,1,3,5,3,1,19.57,0
695dc7b035a645fec0b73989d0656539,2009-10-29,4,2,2,5,4,4,2,2,3,2,4,4,4,5,4,5,4,4,4,3,4,31.5,1
210b65894310237537517134e7ae8ac6,2010-09-09,4,4,2,2,5,2,2,2,1,4,4,1,4,3,3,3,3,4,4,1,2,35.3,1
3c330c3b79b1d3fe15420a145dd4330e,2012-06-22,4,1,5,1,5,5,2,3,2,3,5,4,5,3,4,5,3,1,4,3,2,22.23,0
b0dc28efb1eb794410ae653e77e1ee12,2009-08-02,3,4,1,2,5,4,1,2,1,3,4,2,1,2,3,5,3,2,3,1,3,27.42,1
7914195f3cf181168ac086b70d8ed2fd,2010-06-18,5,2,2,4,3,4,4,4,1,4,3,4,5,4,3,5,4,3,2,3,4,31.43,1
7b17cf0be0733c873ad550b5cec50dfc,2010-06-05,5,2,3,1,4,4,2,1,1,4,5,3,3,3,4,5,1,1,2,2,3,21.24,1
900fa90a9d90603fe5d9eaca01383049,2010-01-30,5,4,4,3,3,3,1,5,1,4,4,2,4,4,2,5,4,4,3,4,2,27.64,1
eaeac0299f889e014b7a319ceca8e3fd,2010-03-02,5,5,5,1,4,3,1,5,2,4,4,4,3,3,3,4,5,2,2,2,2,30.83,1
3d0665765c177ec00d7c300cf89a0450,2010-02-11,5,4,2,1,3,3,1,5,4,1,1,5,5,3,4,3,5,5,2,4,5,24.95,1
2e9be479b77c0aa7c1fc34ca1b4b9c61,2009-12-23,5,3,4,4,4,3,1,4,3,2,3,3,3,4,5,5,2,3,3,3,4,24.32,0
8d64c041026c18a2b0477a5ccfd8c56f,2010-08-15,5,2,4,2,4,3,2,4,1,4,2,4,5,2,4,2,4,1,5,2,2,26.66,1
43d1262825092b85ab75f0a54e19e1fd,2010-02-02,5,1,3,4,4,2,2,2,4,5,5,3,4,2,4,4,2,1,5,3,1,28.57,0
a2edfb6a5a69f30c1df554eff087eb7b,2010-01-26,5,2,4,1,5,4,2,2,1,4,2,4,4,2,3,4,4,1,1,1,2,22.42,1
8274ded0555e4c6f11ac3aaf103ff46f,2009-02-24,5,4,4,2,5,4,1,4,2,4,4,4,2,2,5,5,5,1,2,1,2,43.83,1
1166cad3167b2ebbcaf636c2f42880a0,2010-05-31,4,1,2,3,3,4,1,3,1,2,2,4,4,4,3,3,3,1,1,4,4,20.35,1
2a12dbd9799e22f918606fb7a3aea707,2009-12-17,5,5,4,2,5,3,1,4,3,4,5,4,4,2,4,5,4,1,4,2,1,23.32,1
b0cf696b13a2eb5612d4479cc9bd4f05,2010-08-07,5,2,5,1,3,3,1,3,3,5,4,3,5,2,2,5,4,3,3,5,1,27.33,0
e836d38d6c0d701414fc9e1b558d004d,2010-06-01,4,1,4,2,5,4,3,3,1,4,4,3,4,3,4,3,2,1,5,2,1,26.11,1
8dc64396ec03e162f5706b9a9baf2721,2010-01-09,5,2,2,1,4,5,1,1,1,2,4,2,5,4,4,4,2,4,4,1,2,35.78,1
139b67b83280cadce73c316b15088088,2010-03-28,4,2,3,1,3,4,2,2,1,4,5,4,5,2,4,5,3,1,4,3,1,21.34,1
a809b05ea5bb58078104f4130ddf0110,2009-02-11,5,4,5,2,3,2,1,4,1,4,5,3,2,2,1,4,4,2,1,5,2,25.24,0
61f7b324d701cdbc3216a9b00b3e1118,2010-01-31,5,3,4,1,4,3,1,3,2,5,5,4,3,3,3,4,2,2,4,4,4,25.03,0
17470f23cd6e93e5c6deb3a84b6002f7,2009-12-10,5,1,4,1,4,5,1,2,1,3,5,1,2,2,4,5,1,4,5,1,1,25.25,0
11dffa285b9a10ce292d3e82bbef807a,2010-04-30,5,2,2,1,3,3,1,3,1,2,4,5,3,3,3,5,4,2,2,3,3,23.89,1
810f45d362b3e60ea760eba0bae3781c,2009-12-16,5,4,4,1,4,2,2,3,2,4,2,4,2,2,3,4,4,4,4,3,5,30.75,1
fdf3aec6138d8ae01ad27746da41002c,2010-02-02,4,5,4,2,3,4,1,4,1,5,5,5,4,4,3,4,3,4,2,1,5,26.93,0
8a16ce2495b2257865cf82c2df817ac2,2010-06-08,5,3,3,4,4,4,3,1,1,5,5,1,5,3,4,3,1,1,5,1,1,31.25,0
7d4a013ee47d6bb2f0c17e82f04a85b4,2010-06-04,5,4,2,1,2,2,1,5,1,1,1,5,3,4,1,5,5,5,1,1,5,23.67,0
f5c7b8e6b8a055d24af8e44d04e6020c,2011-03-09,4,2,3,3,5,5,1,1,1,3,5,2,5,3,4,5,2,2,5,1,3,26.01,0
ca071fc7f4ec80537d0fb37e085d332e,2009-03-26,4,3,2,1,5,3,2,1,3,2,2,3,4,4,3,5,4,2,3,1,4,38.03,1
1eb4ddb446e2161e19fbf543be32ec76,2009-07-03,3,3,4,5,5,3,2,3,1,4,5,2,5,1,3,3,4,3,3,3,1,22.78,1
f860d02b5cd07577a9b7043df58719c4,2010-10-24,4,2,4,3,5,5,1,2,1,4,4,2,4,3,4,4,2,2,3,2,2,23.97,1
04c28dadde7e609d951a7e4e3bb1f8f8,2009-03-30,1,4,5,3,4,2,4,3,3,4,5,4,2,4,2,5,5,5,1,1,5,25.2,1
d933c64801e662abd9418dffc49c2c8a,2011-07-05,4,4,4,1,2,4,2,4,4,1,2,4,3,1,1,2,5,2,1,4,4,49,1
81b91958578ed11c3ca6398106cb57bf,2011-04-25,5,3,4,5,4,4,1,1,3,5,5,3,3,3,4,4,3,3,3,4,3,23.91,0
fc38b3eb72f8031d6ad4003c830c4085,2009-03-27,5,4,4,2,5,2,1,2,4,5,5,1,2,1,5,5,2,1,5,1,5,28.67,1
53fe1365982c3c09da1f83f27ffe12df,2010-06-25,4,2,4,5,5,3,4,2,3,5,5,2,3,4,3,2,3,2,3,3,2,24,0
cec4b3d9ae1a3f30ba96aa529de6c3e4,2011-11-07,5,4,5,3,4,2,1,5,5,2,5,3,2,4,5,5,3,4,1,1,4,21.74,0
a6b0a6c06d8e548725a3b3498f8aade9,2009-03-13,4,1,2,4,4,4,2,3,4,4,4,2,4,2,3,2,2,4,4,2,2,34.3,1
931f0d325c6c0d204446434de2f1ec4b,2010-03-14,5,1,5,1,5,4,1,1,1,4,5,3,2,1,4,4,2,1,4,1,1,40.25,0
c6a9a43058c8cc8398ca6e97324c0fae,2010-04-25,4,4,5,3,2,4,3,3,2,4,2,4,4,1,4,4,5,5,3,1,4,46.25,0
5b271c0ccc268635dde63f0b99329dfc,2009-02-16,5,3,1,2,4,4,1,5,1,2,4,2,5,5,2,5,3,4,4,4,4,24.42,1
78cb1f9ea6c69bc95cc33fd87e7e3d37,2009-08-12,5,4,4,1,3,2,1,4,4,5,5,2,2,4,1,5,4,4,4,1,4,24.91,1
762e5f080ad54a555b7de5d42bf50e3b,2010-07-26,4,2,5,5,5,5,2,4,1,4,4,1,2,2,5,2,5,2,2,2,1,24.88,0
a8d5d0b8ddef37af79538979d506112a,2011-05-24,5,3,3,2,3,4,2,4,1,5,5,2,4,3,2,5,1,1,5,4,3,20.86,0
